"category"	"name"	"url"	"description"	"star"	"stackOverflow"	"stackOverflowUrl"	"license"	"licenseUrl"	"site"	"userGuide"	"newStars"	"newWatchs"	"newForks"	"pageText"	"newStackOverflow"	"github"	"allText"	"isExist"
"14. Document Processing (XLS, DOC and PDF)"	"Apache Tika"	"http://tika.apache.org"	"The Apache Tika toolkit detects and extracts metadata and structured text content from various documents using existing parser libraries.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"The Apache Tika toolkit detects and extracts metadata and structured text content from various documents using existing parser libraries.."	"true"
"Natural Language Processing (NLP) and Speech Recognition"	"CMU Sphinx"	"http://cmusphinx.sourceforge.net/"	"Open Source Speech Recognition Toolkit.."	"null"	"null"	"null"	"BSD 2"	"https://en.wikipedia.org/wiki/BSD_licenses#2-clause_license_.28.22Simplified_BSD_License.22_or_.22FreeBSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Open Source Speech Recognition Toolkit.."	"true"
"1. Servers (Web Server and Application Server)"	"Wildfly"	"https://github.com/wildfly/wildfly"	"Formerly known as JBoss and developed by Red Hat with extensive Java EE support.."	"1386"	"null"	"null"	"GNU Lesser 2.1"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/wildfly/wildfly"	"Formerly known as JBoss and developed by Red Hat with extensive Java EE support.."	"true"
"1. Servers (Web Server and Application Server)"	"Undertow io Undertow"	"https://github.com/undertow-io/undertow"	"High performance non-blocking webserver.."	"721"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/undertow-io/undertow"	"High performance non-blocking webserver.."	"true"
"1. Servers (Web Server and Application Server)"	"Apache Tomcat"	"https://github.com/apache/tomcat"	"Robust all-round server for Servlet and JSP.."	"531"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/apache/tomcat"	"Robust all-round server for Servlet and JSP.."	"true"
"1. Servers (Web Server and Application Server)"	"Nginx clojure"	"https://github.com/nginx-clojure/nginx-clojure"	"Nginx module for embedding Clojure or Java or Groovy programs, typically those Ring based handlers.."	"514"	"null"	"null"	"BSD 3"	"https://en.wikipedia.org/wiki/BSD_licenses#3-clause_license_.28.22Revised_BSD_License.22.2C_.22New_BSD_License.22.2C_or_.22Modified_BSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/nginx-clojure/nginx-clojure"	"Nginx module for embedding Clojure or Java or Groovy programs, typically those Ring based handlers.."	"true"
"1. Servers (Web Server and Application Server)"	"Eclipse Jetty.project"	"https://github.com/eclipse/jetty.project"	"Lightweight, small server, often embedded in projects. /.0."	"512"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/eclipse/jetty.project"	"Lightweight, small server, often embedded in projects. /.0."	"true"
"1. Servers (Web Server and Application Server)"	"Apache TomEE"	"http://tomee.apache.org/"	"Tomcat plus Java EE.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Tomcat plus Java EE.."	"true"
"1. Servers (Web Server and Application Server)"	"WebSphere Liberty"	"https://developer.ibm.com/wasdev/"	"Lightweight, modular server developed by IBM."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Lightweight, modular server developed by IBM."	"true"
"1. Servers (Web Server and Application Server)"	"GlassFish"	"https://glassfish.java.net/"	"GlassFish - World's first Java EE 7 Application Server. Or."	"null"	"null"	"null"	"CDDL 1.0"	"http://opensource.org/licenses/CDDL-1.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"GlassFish - World's first Java EE 7 Application Server. Or."	"true"
"1. Servers (Web Server and Application Server)"	"Apache Geronimo"	"http://geronimo.apache.org/"	"Java EE Application Server.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Java EE Application Server.."	"true"
"1. Servers (Web Server and Application Server)"	"Apache James"	"http://james.apache.org"	"The Apache Java Enterprise Mail Server (a.k.a. Apache James) is a 100% pure Java SMTP and POP3 Mail server and NNTP News server. We have designed James to be a complete and portable enterprise mail engine solution based on currently available open protocols.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"The Apache Java Enterprise Mail Server (a.k.a. Apache James) is a 100% pure Java SMTP and POP3 Mail server and NNTP News server. We have designed James to be a complete and portable enterprise mail engine solution based on currently available open protocols.."	"true"
"2. Networking"	"Netty"	"https://github.com/netty/netty"	"Framework for building high performance network applications.."	"4847"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/netty/netty"	"Framework for building high performance network applications.."	"true"
"2. Networking"	"Netty socketio"	"https://github.com/mrniko/netty-socketio"	"Socket.IO server implemented on Java. Realtime java framework.."	"754"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/mrniko/netty-socketio"	"Socket.IO server implemented on Java. Realtime java framework.."	"true"
"2. Networking"	"Grpc java"	"https://github.com/grpc/grpc-java"	"The Java gRPC implementation. HTTP/2 based RPC.."	"753"	"null"	"null"	"BSD 3"	"https://en.wikipedia.org/wiki/BSD_licenses#3-clause_license_.28.22Revised_BSD_License.22.2C_.22New_BSD_License.22.2C_or_.22Modified_BSD_License.22.29"	"http://www.grpc.io/"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/grpc/grpc-java"	"The Java gRPC implementation. HTTP/2 based RPC.."	"true"
"2. Networking"	"Socket.io java client"	"https://github.com/Gottox/socket.io-java-client"	"Socket.IO Client Implementation in Java.."	"688"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Gottox/socket.io-java-client"	"Socket.IO Client Implementation in Java.."	"true"
"2. Networking"	"Socket.io client.java"	"https://github.com/socketio/socket.io-client-java"	"Full-featured Socket.IO Client Library for Java, which is compatible with Socket.IO v1.0 and later.."	"603"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/socketio/socket.io-client-java"	"Full-featured Socket.IO Client Library for Java, which is compatible with Socket.IO v1.0 and later.."	"true"
"2. Networking"	"EsotericSoftware Kryonet"	"https://github.com/EsotericSoftware/kryonet"	"TCP/UDP client/server library for Java, based on Kryo.."	"539"	"null"	"null"	"BSD 3"	"https://en.wikipedia.org/wiki/BSD_licenses#3-clause_license_.28.22Revised_BSD_License.22.2C_.22New_BSD_License.22.2C_or_.22Modified_BSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/EsotericSoftware/kryonet"	"TCP/UDP client/server library for Java, based on Kryo.."	"true"
"4. Http and ssh"	"AsyncHttpClient"	"https://github.com/AsyncHttpClient/async-http-client"	"Asynchronous Http and WebSocket Client library for Java.."	"2149"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/AsyncHttpClient/async-http-client"	"Asynchronous Http and WebSocket Client library for Java.."	"true"
"2. Networking"	"Comsat"	"https://github.com/puniverse/comsat"	"Integrates standard Java web-related APIs with Quasar fibers and actors.."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/puniverse/comsat"	"Integrates standard Java web-related APIs with Quasar fibers and actors.."	"true"
"2. Networking"	"Grizzly"	"https://grizzly.java.net/"	"NIO framework. Used as a network layer in Glassfish."	"null"	"null"	"null"	"CDDL 1.1"	"https://en.wikipedia.org/wiki/CDDL"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"NIO framework. Used as a network layer in Glassfish."	"true"
"2. Networking"	"OkHttp"	"http://square.github.io/okhttp/"	"HTTP+SPDY client.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"HTTP+SPDY client.."	"true"
"2. Networking"	"Undertow"	"http://undertow.io/"	"Web server providing both blocking and non-blocking API’s based on NIO. Used as a network layer in WildFly.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Web server providing both blocking and non-blocking API’s based on NIO. Used as a network layer in WildFly.."	"true"
"2. Networking"	"Apache MINA"	"http://mina.apache.org/"	"Apache MINA is a network application framework which helps users develop high performance and high scalability network applications easily. It provides an abstract, event-driven, asynchronous API over various transports such as TCP/IP and UDP/IP via Java NIO.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Apache MINA is a network application framework which helps users develop high performance and high scalability network applications easily. It provides an abstract, event-driven, asynchronous API over various transports such as TCP/IP and UDP/IP via Java NIO.."	"true"
"2. Networking"	"Apache HttpComponents"	"http://hc.apache.org/"	"project is responsible for creating and maintaining a toolset of low level Java components focused on HTTP and associated protocols. HTTP transport library including support for asynchronous execution based on Java NIO.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"project is responsible for creating and maintaining a toolset of low level Java components focused on HTTP and associated protocols. HTTP transport library including support for asynchronous execution based on Java NIO.."	"true"
"3. Message, message broker and message queue"	"LMAX Exchange Disruptor"	"https://github.com/LMAX-Exchange/disruptor"	"High Performance Inter-Thread Messaging Library.."	"3137"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/LMAX-Exchange/disruptor"	"High Performance Inter-Thread Messaging Library.."	"true"
"3. Message, message broker and message queue"	"Gifsockets"	"https://github.com/videlalvaro/gifsockets"	"Real Time communication library using Animated Gifs as a transport.."	"1414"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/videlalvaro/gifsockets"	"Real Time communication library using Animated Gifs as a transport.."	"true"
"3. Message, message broker and message queue"	"Aeron"	"https://github.com/real-logic/Aeron"	"Efficient reliable unicast and multicast message transport.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/real-logic/Aeron"	"Efficient reliable unicast and multicast message transport.."	"true"
"3. Message, message broker and message queue"	"JeroMQ"	"https://github.com/zeromq/jeromq"	"Pure Java ZeroMQ.."	"834"	"null"	"null"	"GNU 3"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/zeromq/jeromq"	"Pure Java ZeroMQ.."	"true"
"3. Message, message broker and message queue"	"Metamorphosis"	"https://github.com/killme2008/Metamorphosis"	"A high available,high performance distributed messaging system.."	"580"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/killme2008/Metamorphosis"	"A high available,high performance distributed messaging system.."	"true"
"3. Message, message broker and message queue"	"Igniterealtime Openfire"	"https://github.com/igniterealtime/Openfire"	"A XMPP server licensed under the Open Source Apache License.."	"470"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/igniterealtime/Openfire"	"A XMPP server licensed under the Open Source Apache License.."	"true"
"3. Message, message broker and message queue"	"Zeromq Jzmq"	"https://github.com/zeromq/jzmq"	"Java binding for ZeroMQ.."	"415"	"null"	"null"	"GNU 3"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/zeromq/jzmq"	"Java binding for ZeroMQ.."	"true"
"3. Message, message broker and message queue"	"Apache ActiveMQ"	"http://activemq.apache.org/"	"Message broker that implements JMS and converts synchronous to asynchronous communication."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Message broker that implements JMS and converts synchronous to asynchronous communication."	"true"
